Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Dielectric,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search
C_VJ0603Y821KXBAC,C,820 pF,capacitor_footprints:C_0603_1608Metric,https://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP SMD 820 pF X7R 10% 0603 100V,Vishay,VJ0603Y821KXBAC,X7R,10%,100V,0603,1608,VJ0603Y,https://www.trustedparts.com/en/search/CL31/VJ0603Y821KXBAC
C_GCM1555C1H911FA16D,C,910 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H911FA16-01.pdf,CAP SMD 910 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H911FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H911FA16D
C_GCM1555C1H911FA16J,C,910 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H911FA16-01.pdf,CAP SMD 910 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H911FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H911FA16J
C_GCM155R71H102KA37D,C,1 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H102KA37-01.pdf,CAP SMD 1 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H102KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H102KA37D
C_GCM155R71H102KA37J,C,1 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H102KA37-01.pdf,CAP SMD 1 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H102KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H102KA37J
C_GCM1555C1H102FA16D,C,1 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H102FA16-01.pdf,CAP SMD 1 nF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H102FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H102FA16D
C_GCM1555C1H102FA16J,C,1 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H102FA16-01.pdf,CAP SMD 1 nF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H102FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H102FA16J
C_GCM188R71H102KA37D,C,1 nF,capacitor_footprints:C_0603_1608Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM188R71H102KA37-01.pdf,CAP SMD 1 nF X7R 10% 0603 50V,Murata Electronics,GCM188R71H102KA37D,X7R,10%,50V,0603,1608,GCM188R71H,https://www.trustedparts.com/en/search/GCM188R71H102KA37D
C_GCM188R71H102KA37J,C,1 nF,capacitor_footprints:C_0603_1608Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM188R71H102KA37-01.pdf,CAP SMD 1 nF X7R 10% 0603 50V,Murata Electronics,GCM188R71H102KA37J,X7R,10%,50V,0603,1608,GCM188R71H,https://www.trustedparts.com/en/search/GCM188R71H102KA37J
C_GCM216R71H102KA37D,C,1 nF,capacitor_footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H102KA37-01.pdf,CAP SMD 1 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H102KA37D,X7R,10%,50V,0805,2012,GCM216R71H,https://www.trustedparts.com/en/search/GCM216R71H102KA37D
C_GCM216R71H102KA37J,C,1 nF,capacitor_footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H102KA37-01.pdf,CAP SMD 1 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H102KA37J,X7R,10%,50V,0805,2012,GCM216R71H,https://www.trustedparts.com/en/search/GCM216R71H102KA37J
C_C1005X7S2A102K050BB,C,1 nF,capacitor_footprints:C_0402_1005Metric,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=C1005X7S2A102K050BB,CAP SMD 1 nF X7S 10% 0402 100V,TDK,C1005X7S2A102K050BB,X7S,10%,100V,0402,1005,C1005X7S2A,https://www.trustedparts.com/en/search/C1005X7S2A102K050BB
C_VJ0603Y102KXBAC,C,1 nF,capacitor_footprints:C_0603_1608Metric,https://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP SMD 1 nF X7R 10% 0603 100V,Vishay,VJ0603Y102KXBAC,X7R,10%,100V,0603,1608,VJ0603Y,https://www.trustedparts.com/en/search/CL31/VJ0603Y102KXBAC
C_GCM155R71H122KA37D,C,1.2 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H122KA37-01.pdf,CAP SMD 1.2 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H122KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H122KA37D
C_GCM155R71H122KA37J,C,1.2 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H122KA37-01.pdf,CAP SMD 1.2 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H122KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H122KA37J
C_GCM188R71H122KA37D,C,1.2 nF,capacitor_footprints:C_0603_1608Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM188R71H122KA37-01.pdf,CAP SMD 1.2 nF X7R 10% 0603 50V,Murata Electronics,GCM188R71H122KA37D,X7R,10%,50V,0603,1608,GCM188R71H,https://www.trustedparts.com/en/search/GCM188R71H122KA37D
C_GCM188R71H122KA37J,C,1.2 nF,capacitor_footprints:C_0603_1608Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM188R71H122KA37-01.pdf,CAP SMD 1.2 nF X7R 10% 0603 50V,Murata Electronics,GCM188R71H122KA37J,X7R,10%,50V,0603,1608,GCM188R71H,https://www.trustedparts.com/en/search/GCM188R71H122KA37J
C_GCM216R71H122KA37D,C,1.2 nF,capacitor_footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H122KA37-01.pdf,CAP SMD 1.2 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H122KA37D,X7R,10%,50V,0805,2012,GCM216R71H,https://www.trustedparts.com/en/search/GCM216R71H122KA37D
C_GCM216R71H122KA37J,C,1.2 nF,capacitor_footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H122KA37-01.pdf,CAP SMD 1.2 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H122KA37J,X7R,10%,50V,0805,2012,GCM216R71H,https://www.trustedparts.com/en/search/GCM216R71H122KA37J
C_VJ0603Y122KXBAC,C,1.2 nF,capacitor_footprints:C_0603_1608Metric,https://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP SMD 1.2 nF X7R 10% 0603 100V,Vishay,VJ0603Y122KXBAC,X7R,10%,100V,0603,1608,VJ0603Y,https://www.trustedparts.com/en/search/CL31/VJ0603Y122KXBAC
C_GCM155R71H152KA37D,C,1.5 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H152KA37-01.pdf,CAP SMD 1.5 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H152KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H152KA37D
C_GCM155R71H152KA37J,C,1.5 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H152KA37-01.pdf,CAP SMD 1.5 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H152KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H152KA37J
C_GCM188R71H152KA37D,C,1.5 nF,capacitor_footprints:C_0603_1608Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM188R71H152KA37-01.pdf,CAP SMD 1.5 nF X7R 10% 0603 50V,Murata Electronics,GCM188R71H152KA37D,X7R,10%,50V,0603,1608,GCM188R71H,https://www.trustedparts.com/en/search/GCM188R71H152KA37D
C_GCM188R71H152KA37J,C,1.5 nF,capacitor_footprints:C_0603_1608Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM188R71H152KA37-01.pdf,CAP SMD 1.5 nF X7R 10% 0603 50V,Murata Electronics,GCM188R71H152KA37J,X7R,10%,50V,0603,1608,GCM188R71H,https://www.trustedparts.com/en/search/GCM188R71H152KA37J
C_GCM216R71H152KA37D,C,1.5 nF,capacitor_footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H152KA37-01.pdf,CAP SMD 1.5 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H152KA37D,X7R,10%,50V,0805,2012,GCM216R71H,https://www.trustedparts.com/en/search/GCM216R71H152KA37D
C_GCM216R71H152KA37J,C,1.5 nF,capacitor_footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H152KA37-01.pdf,CAP SMD 1.5 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H152KA37J,X7R,10%,50V,0805,2012,GCM216R71H,https://www.trustedparts.com/en/search/GCM216R71H152KA37J
C_VJ0603Y152KXBAC,C,1.5 nF,capacitor_footprints:C_0603_1608Metric,https://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP SMD 1.5 nF X7R 10% 0603 100V,Vishay,VJ0603Y152KXBAC,X7R,10%,100V,0603,1608,VJ0603Y,https://www.trustedparts.com/en/search/CL31/VJ0603Y152KXBAC
C_GCM155R71H182KA37D,C,1.8 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H182KA37-01.pdf,CAP SMD 1.8 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H182KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H182KA37D
C_GCM155R71H182KA37J,C,1.8 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H182KA37-01.pdf,CAP SMD 1.8 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H182KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H182KA37J
C_GCM188R71H182KA37D,C,1.8 nF,capacitor_footprints:C_0603_1608Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM188R71H182KA37-01.pdf,CAP SMD 1.8 nF X7R 10% 0603 50V,Murata Electronics,GCM188R71H182KA37D,X7R,10%,50V,0603,1608,GCM188R71H,https://www.trustedparts.com/en/search/GCM188R71H182KA37D
C_GCM188R71H182KA37J,C,1.8 nF,capacitor_footprints:C_0603_1608Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM188R71H182KA37-01.pdf,CAP SMD 1.8 nF X7R 10% 0603 50V,Murata Electronics,GCM188R71H182KA37J,X7R,10%,50V,0603,1608,GCM188R71H,https://www.trustedparts.com/en/search/GCM188R71H182KA37J
C_GCM216R71H182KA37D,C,1.8 nF,capacitor_footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H182KA37-01.pdf,CAP SMD 1.8 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H182KA37D,X7R,10%,50V,0805,2012,GCM216R71H,https://www.trustedparts.com/en/search/GCM216R71H182KA37D
C_GCM216R71H182KA37J,C,1.8 nF,capacitor_footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H182KA37-01.pdf,CAP SMD 1.8 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H182KA37J,X7R,10%,50V,0805,2012,GCM216R71H,https://www.trustedparts.com/en/search/GCM216R71H182KA37J
C_VJ0603Y182KXBAC,C,1.8 nF,capacitor_footprints:C_0603_1608Metric,https://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP SMD 1.8 nF X7R 10% 0603 100V,Vishay,VJ0603Y182KXBAC,X7R,10%,100V,0603,1608,VJ0603Y,https://www.trustedparts.com/en/search/CL31/VJ0603Y182KXBAC
C_GCM155R71H222KA37D,C,2.2 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H222KA37-01.pdf,CAP SMD 2.2 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H222KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H222KA37D
C_GCM155R71H222KA37J,C,2.2 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H222KA37-01.pdf,CAP SMD 2.2 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H222KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H222KA37J
C_GCM188R71H222KA37D,C,2.2 nF,capacitor_footprints:C_0603_1608Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM188R71H222KA37-01.pdf,CAP SMD 2.2 nF X7R 10% 0603 50V,Murata Electronics,GCM188R71H222KA37D,X7R,10%,50V,0603,1608,GCM188R71H,https://www.trustedparts.com/en/search/GCM188R71H222KA37D
C_GCM188R71H222KA37J,C,2.2 nF,capacitor_footprints:C_0603_1608Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM188R71H222KA37-01.pdf,CAP SMD 2.2 nF X7R 10% 0603 50V,Murata Electronics,GCM188R71H222KA37J,X7R,10%,50V,0603,1608,GCM188R71H,https://www.trustedparts.com/en/search/GCM188R71H222KA37J
C_GCM216R71H222KA37D,C,2.2 nF,capacitor_footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H222KA37-01.pdf,CAP SMD 2.2 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H222KA37D,X7R,10%,50V,0805,2012,GCM216R71H,https://www.trustedparts.com/en/search/GCM216R71H222KA37D
C_GCM216R71H222KA37J,C,2.2 nF,capacitor_footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H222KA37-01.pdf,CAP SMD 2.2 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H222KA37J,X7R,10%,50V,0805,2012,GCM216R71H,https://www.trustedparts.com/en/search/GCM216R71H222KA37J
C_C1005X7S2A222K050BB,C,2.2 nF,capacitor_footprints:C_0402_1005Metric,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=C1005X7S2A222K050BB,CAP SMD 2.2 nF X7S 10% 0402 100V,TDK,C1005X7S2A222K050BB,X7S,10%,100V,0402,1005,C1005X7S2A,https://www.trustedparts.com/en/search/C1005X7S2A222K050BB
C_VJ0603Y222KXBAC,C,2.2 nF,capacitor_footprints:C_0603_1608Metric,https://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP SMD 2.2 nF X7R 10% 0603 100V,Vishay,VJ0603Y222KXBAC,X7R,10%,100V,0603,1608,VJ0603Y,https://www.trustedparts.com/en/search/CL31/VJ0603Y222KXBAC
C_GCM155R71H272KA37D,C,2.7 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H272KA37-01.pdf,CAP SMD 2.7 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H272KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H272KA37D
C_GCM155R71H272KA37J,C,2.7 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H272KA37-01.pdf,CAP SMD 2.7 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H272KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H272KA37J
C_GCM188R71H272KA37D,C,2.7 nF,capacitor_footprints:C_0603_1608Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM188R71H272KA37-01.pdf,CAP SMD 2.7 nF X7R 10% 0603 50V,Murata Electronics,GCM188R71H272KA37D,X7R,10%,50V,0603,1608,GCM188R71H,https://www.trustedparts.com/en/search/GCM188R71H272KA37D
C_GCM188R71H272KA37J,C,2.7 nF,capacitor_footprints:C_0603_1608Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM188R71H272KA37-01.pdf,CAP SMD 2.7 nF X7R 10% 0603 50V,Murata Electronics,GCM188R71H272KA37J,X7R,10%,50V,0603,1608,GCM188R71H,https://www.trustedparts.com/en/search/GCM188R71H272KA37J
C_GCM216R71H272KA37D,C,2.7 nF,capacitor_footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H272KA37-01.pdf,CAP SMD 2.7 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H272KA37D,X7R,10%,50V,0805,2012,GCM216R71H,https://www.trustedparts.com/en/search/GCM216R71H272KA37D
C_GCM216R71H272KA37J,C,2.7 nF,capacitor_footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H272KA37-01.pdf,CAP SMD 2.7 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H272KA37J,X7R,10%,50V,0805,2012,GCM216R71H,https://www.trustedparts.com/en/search/GCM216R71H272KA37J
C_VJ0603Y272KXBAC,C,2.7 nF,capacitor_footprints:C_0603_1608Metric,https://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP SMD 2.7 nF X7R 10% 0603 100V,Vishay,VJ0603Y272KXBAC,X7R,10%,100V,0603,1608,VJ0603Y,https://www.trustedparts.com/en/search/CL31/VJ0603Y272KXBAC
C_GCM155R71H332KA37D,C,3.3 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H332KA37-01.pdf,CAP SMD 3.3 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H332KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H332KA37D
C_GCM155R71H332KA37J,C,3.3 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H332KA37-01.pdf,CAP SMD 3.3 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H332KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H332KA37J
C_GCM188R71H332KA37D,C,3.3 nF,capacitor_footprints:C_0603_1608Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM188R71H332KA37-01.pdf,CAP SMD 3.3 nF X7R 10% 0603 50V,Murata Electronics,GCM188R71H332KA37D,X7R,10%,50V,0603,1608,GCM188R71H,https://www.trustedparts.com/en/search/GCM188R71H332KA37D
C_GCM188R71H332KA37J,C,3.3 nF,capacitor_footprints:C_0603_1608Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM188R71H332KA37-01.pdf,CAP SMD 3.3 nF X7R 10% 0603 50V,Murata Electronics,GCM188R71H332KA37J,X7R,10%,50V,0603,1608,GCM188R71H,https://www.trustedparts.com/en/search/GCM188R71H332KA37J
C_GCM216R71H332KA37D,C,3.3 nF,capacitor_footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H332KA37-01.pdf,CAP SMD 3.3 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H332KA37D,X7R,10%,50V,0805,2012,GCM216R71H,https://www.trustedparts.com/en/search/GCM216R71H332KA37D
C_GCM216R71H332KA37J,C,3.3 nF,capacitor_footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H332KA37-01.pdf,CAP SMD 3.3 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H332KA37J,X7R,10%,50V,0805,2012,GCM216R71H,https://www.trustedparts.com/en/search/GCM216R71H332KA37J
C_VJ0603Y332KXBAC,C,3.3 nF,capacitor_footprints:C_0603_1608Metric,https://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP SMD 3.3 nF X7R 10% 0603 100V,Vishay,VJ0603Y332KXBAC,X7R,10%,100V,0603,1608,VJ0603Y,https://www.trustedparts.com/en/search/CL31/VJ0603Y332KXBAC
C_GCM155R71H392KA37D,C,3.9 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H392KA37-01.pdf,CAP SMD 3.9 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H392KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H392KA37D
C_GCM155R71H392KA37J,C,3.9 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H392KA37-01.pdf,CAP SMD 3.9 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H392KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H392KA37J
C_GCM188R71H392KA37D,C,3.9 nF,capacitor_footprints:C_0603_1608Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM188R71H392KA37-01.pdf,CAP SMD 3.9 nF X7R 10% 0603 50V,Murata Electronics,GCM188R71H392KA37D,X7R,10%,50V,0603,1608,GCM188R71H,https://www.trustedparts.com/en/search/GCM188R71H392KA37D
C_GCM188R71H392KA37J,C,3.9 nF,capacitor_footprints:C_0603_1608Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM188R71H392KA37-01.pdf,CAP SMD 3.9 nF X7R 10% 0603 50V,Murata Electronics,GCM188R71H392KA37J,X7R,10%,50V,0603,1608,GCM188R71H,https://www.trustedparts.com/en/search/GCM188R71H392KA37J
C_GCM216R71H392KA37D,C,3.9 nF,capacitor_footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H392KA37-01.pdf,CAP SMD 3.9 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H392KA37D,X7R,10%,50V,0805,2012,GCM216R71H,https://www.trustedparts.com/en/search/GCM216R71H392KA37D
C_GCM216R71H392KA37J,C,3.9 nF,capacitor_footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H392KA37-01.pdf,CAP SMD 3.9 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H392KA37J,X7R,10%,50V,0805,2012,GCM216R71H,https://www.trustedparts.com/en/search/GCM216R71H392KA37J
C_VJ0603Y392KXBAC,C,3.9 nF,capacitor_footprints:C_0603_1608Metric,https://www.vishay.com/docs/45199/vjcommercialseries.pdf,CAP SMD 3.9 nF X7R 10% 0603 100V,Vishay,VJ0603Y392KXBAC,X7R,10%,100V,0603,1608,VJ0603Y,https://www.trustedparts.com/en/search/CL31/VJ0603Y392KXBAC
C_GCM155R71H472KA37D,C,4.7 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H472KA37-01.pdf,CAP SMD 4.7 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H472KA37D,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H472KA37D
C_GCM155R71H472KA37J,C,4.7 nF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H472KA37-01.pdf,CAP SMD 4.7 nF X7R 10% 0402 50V,Murata Electronics,GCM155R71H472KA37J,X7R,10%,50V,0402,1005,GCM155R71H,https://www.trustedparts.com/en/search/GCM155R71H472KA37J
C_GCM188R71H472KA37D,C,4.7 nF,capacitor_footprints:C_0603_1608Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM188R71H472KA37-01.pdf,CAP SMD 4.7 nF X7R 10% 0603 50V,Murata Electronics,GCM188R71H472KA37D,X7R,10%,50V,0603,1608,GCM188R71H,https://www.trustedparts.com/en/search/GCM188R71H472KA37D
C_GCM188R71H472KA37J,C,4.7 nF,capacitor_footprints:C_0603_1608Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM188R71H472KA37-01.pdf,CAP SMD 4.7 nF X7R 10% 0603 50V,Murata Electronics,GCM188R71H472KA37J,X7R,10%,50V,0603,1608,GCM188R71H,https://www.trustedparts.com/en/search/GCM188R71H472KA37J
C_GCM216R71H472KA37D,C,4.7 nF,capacitor_footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H472KA37-01.pdf,CAP SMD 4.7 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H472KA37D,X7R,10%,50V,0805,2012,GCM216R71H,https://www.trustedparts.com/en/search/GCM216R71H472KA37D
C_GCM216R71H472KA37J,C,4.7 nF,capacitor_footprints:C_0805_2012Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM216R71H472KA37-01.pdf,CAP SMD 4.7 nF X7R 10% 0805 50V,Murata Electronics,GCM216R71H472KA37J,X7R,10%,50V,0805,2012,GCM216R71H,https://www.trustedparts.com/en/search/GCM216R71H472KA37J
