Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Maximum DC Current (A),Diode Type
D_SMCJ58A-CA,D,58 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 58 V,STMicroelectronics,SMCJ58A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ58A/CA,0.0,Bidirectional TVS
D_SMCJ70A-CA,D,70 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 70 V,STMicroelectronics,SMCJ70A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ70A/CA,0.0,Bidirectional TVS
D_SMCJ85A-CA,D,85 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 85 V,STMicroelectronics,SMCJ85A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ85A/CA,0.0,Bidirectional TVS
D_SMCJ100A-CA,D,100 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 100 V,STMicroelectronics,SMCJ100A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ100A/CA,0.0,Bidirectional TVS
D_SMCJ130A-CA,D,130 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 130 V,STMicroelectronics,SMCJ130A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ130A/CA,0.0,Bidirectional TVS
D_SMCJ154A-CA,D,154 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 154 V,STMicroelectronics,SMCJ154A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ154A/CA,0.0,Bidirectional TVS
D_SMCJ170A-CA,D,170 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 170 V,STMicroelectronics,SMCJ170A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ170A/CA,0.0,Bidirectional TVS
D_SMCJ188A-CA,D,188 V,diode_footprints:DO-214AB-2,https://www.st.com/resource/en/datasheet/smcj26a.pdf,Bidirectional TVS SMD 188 V,STMicroelectronics,SMCJ188A/CA,SMCJ,https://www.trustedparts.com/en/search/SMCJ188A/CA,0.0,Bidirectional TVS
D_BZX384-A2V4,D,2.4 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 2.4 V,Nexperia,BZX384-A2V4,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A2V4,0.0,Zener
D_BZX384-A2V7,D,2.7 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 2.7 V,Nexperia,BZX384-A2V7,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A2V7,0.0,Zener
D_BZX384-A3V0,D,3.0 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 3.0 V,Nexperia,BZX384-A3V0,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A3V0,0.0,Zener
D_BZX384-A3V3,D,3.3 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 3.3 V,Nexperia,BZX384-A3V3,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A3V3,0.0,Zener
D_BZX384-A3V6,D,3.6 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 3.6 V,Nexperia,BZX384-A3V6,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A3V6,0.0,Zener
D_BZX384-A3V9,D,3.9 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 3.9 V,Nexperia,BZX384-A3V9,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A3V9,0.0,Zener
D_BZX384-A4V3,D,4.3 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 4.3 V,Nexperia,BZX384-A4V3,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A4V3,0.0,Zener
D_BZX384-A4V7,D,4.7 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 4.7 V,Nexperia,BZX384-A4V7,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A4V7,0.0,Zener
D_BZX384-A5V1,D,5.1 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 5.1 V,Nexperia,BZX384-A5V1,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A5V1,0.0,Zener
D_BZX384-A5V6,D,5.6 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 5.6 V,Nexperia,BZX384-A5V6,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A5V6,0.0,Zener
D_BZX384-A6V2,D,6.2 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 6.2 V,Nexperia,BZX384-A6V2,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A6V2,0.0,Zener
D_BZX384-A6V8,D,6.8 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 6.8 V,Nexperia,BZX384-A6V8,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A6V8,0.0,Zener
D_BZX384-A7V5,D,7.5 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 7.5 V,Nexperia,BZX384-A7V5,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A7V5,0.0,Zener
D_BZX384-A8V2,D,8.2 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 8.2 V,Nexperia,BZX384-A8V2,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A8V2,0.0,Zener
D_BZX384-A9V1,D,9.1 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 9.1 V,Nexperia,BZX384-A9V1,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A9V1,0.0,Zener
D_BZX384-A10,D,10 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 10 V,Nexperia,BZX384-A10,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A10,0.0,Zener
D_BZX384-A11,D,11 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 11 V,Nexperia,BZX384-A11,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A11,0.0,Zener
D_BZX384-A12,D,12 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 12 V,Nexperia,BZX384-A12,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A12,0.0,Zener
D_BZX384-A13,D,13 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 13 V,Nexperia,BZX384-A13,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A13,0.0,Zener
D_BZX384-A15,D,15 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 15 V,Nexperia,BZX384-A15,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A15,0.0,Zener
D_BZX384-A16,D,16 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 16 V,Nexperia,BZX384-A16,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A16,0.0,Zener
D_BZX384-A18,D,18 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 18 V,Nexperia,BZX384-A18,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A18,0.0,Zener
D_BZX384-A20,D,20 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 20 V,Nexperia,BZX384-A20,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A20,0.0,Zener
D_BZX384-A22,D,22 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 22 V,Nexperia,BZX384-A22,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A22,0.0,Zener
D_BZX384-A24,D,24 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 24 V,Nexperia,BZX384-A24,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A24,0.0,Zener
D_BZX384-A27,D,27 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 27 V,Nexperia,BZX384-A27,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A27,0.0,Zener
D_BZX384-A30,D,30 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 30 V,Nexperia,BZX384-A30,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A30,0.0,Zener
D_BZX384-A33,D,33 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 33 V,Nexperia,BZX384-A33,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A33,0.0,Zener
D_BZX384-A36,D,36 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 36 V,Nexperia,BZX384-A36,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A36,0.0,Zener
D_BZX384-A39,D,39 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 39 V,Nexperia,BZX384-A39,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A39,0.0,Zener
D_BZX384-A43,D,43 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 43 V,Nexperia,BZX384-A43,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A43,0.0,Zener
D_BZX384-A47,D,47 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 47 V,Nexperia,BZX384-A47,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A47,0.0,Zener
D_BZX384-A51,D,51 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 51 V,Nexperia,BZX384-A51,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A51,0.0,Zener
D_BZX384-A56,D,56 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 56 V,Nexperia,BZX384-A56,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A56,0.0,Zener
D_BZX384-A62,D,62 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 62 V,Nexperia,BZX384-A62,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A62,0.0,Zener
D_BZX384-A68,D,68 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 68 V,Nexperia,BZX384-A68,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A68,0.0,Zener
D_BZX384-A75,D,75 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 75 V,Nexperia,BZX384-A75,BZX384-A,https://www.trustedparts.com/en/search/BZX384-A75,0.0,Zener
D_BZX384-B2V4,D,2.4 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 2.4 V,Nexperia,BZX384-B2V4,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B2V4,0.0,Zener
D_BZX384-B2V7,D,2.7 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 2.7 V,Nexperia,BZX384-B2V7,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B2V7,0.0,Zener
D_BZX384-B3V0,D,3.0 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 3.0 V,Nexperia,BZX384-B3V0,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B3V0,0.0,Zener
D_BZX384-B3V3,D,3.3 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 3.3 V,Nexperia,BZX384-B3V3,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B3V3,0.0,Zener
D_BZX384-B3V6,D,3.6 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 3.6 V,Nexperia,BZX384-B3V6,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B3V6,0.0,Zener
D_BZX384-B3V9,D,3.9 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 3.9 V,Nexperia,BZX384-B3V9,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B3V9,0.0,Zener
D_BZX384-B4V3,D,4.3 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 4.3 V,Nexperia,BZX384-B4V3,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B4V3,0.0,Zener
D_BZX384-B4V7,D,4.7 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 4.7 V,Nexperia,BZX384-B4V7,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B4V7,0.0,Zener
D_BZX384-B5V1,D,5.1 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 5.1 V,Nexperia,BZX384-B5V1,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B5V1,0.0,Zener
D_BZX384-B5V6,D,5.6 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 5.6 V,Nexperia,BZX384-B5V6,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B5V6,0.0,Zener
D_BZX384-B6V2,D,6.2 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 6.2 V,Nexperia,BZX384-B6V2,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B6V2,0.0,Zener
D_BZX384-B6V8,D,6.8 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 6.8 V,Nexperia,BZX384-B6V8,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B6V8,0.0,Zener
D_BZX384-B7V5,D,7.5 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 7.5 V,Nexperia,BZX384-B7V5,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B7V5,0.0,Zener
D_BZX384-B8V2,D,8.2 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 8.2 V,Nexperia,BZX384-B8V2,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B8V2,0.0,Zener
D_BZX384-B9V1,D,9.1 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 9.1 V,Nexperia,BZX384-B9V1,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B9V1,0.0,Zener
D_BZX384-B10,D,10 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 10 V,Nexperia,BZX384-B10,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B10,0.0,Zener
D_BZX384-B11,D,11 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 11 V,Nexperia,BZX384-B11,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B11,0.0,Zener
D_BZX384-B12,D,12 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 12 V,Nexperia,BZX384-B12,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B12,0.0,Zener
D_BZX384-B13,D,13 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 13 V,Nexperia,BZX384-B13,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B13,0.0,Zener
D_BZX384-B15,D,15 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 15 V,Nexperia,BZX384-B15,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B15,0.0,Zener
D_BZX384-B16,D,16 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 16 V,Nexperia,BZX384-B16,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B16,0.0,Zener
D_BZX384-B18,D,18 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 18 V,Nexperia,BZX384-B18,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B18,0.0,Zener
D_BZX384-B20,D,20 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 20 V,Nexperia,BZX384-B20,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B20,0.0,Zener
D_BZX384-B22,D,22 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 22 V,Nexperia,BZX384-B22,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B22,0.0,Zener
D_BZX384-B24,D,24 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 24 V,Nexperia,BZX384-B24,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B24,0.0,Zener
D_BZX384-B27,D,27 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 27 V,Nexperia,BZX384-B27,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B27,0.0,Zener
D_BZX384-B30,D,30 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 30 V,Nexperia,BZX384-B30,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B30,0.0,Zener
D_BZX384-B33,D,33 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 33 V,Nexperia,BZX384-B33,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B33,0.0,Zener
D_BZX384-B36,D,36 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 36 V,Nexperia,BZX384-B36,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B36,0.0,Zener
D_BZX384-B39,D,39 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 39 V,Nexperia,BZX384-B39,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B39,0.0,Zener
D_BZX384-B43,D,43 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 43 V,Nexperia,BZX384-B43,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B43,0.0,Zener
D_BZX384-B47,D,47 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 47 V,Nexperia,BZX384-B47,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B47,0.0,Zener
D_BZX384-B51,D,51 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 51 V,Nexperia,BZX384-B51,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B51,0.0,Zener
D_BZX384-B56,D,56 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 56 V,Nexperia,BZX384-B56,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B56,0.0,Zener
D_BZX384-B62,D,62 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 62 V,Nexperia,BZX384-B62,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B62,0.0,Zener
D_BZX384-B68,D,68 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 68 V,Nexperia,BZX384-B68,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B68,0.0,Zener
D_BZX384-B75,D,75 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 75 V,Nexperia,BZX384-B75,BZX384-B,https://www.trustedparts.com/en/search/BZX384-B75,0.0,Zener
D_BZX384-C2V4,D,2.4 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 2.4 V,Nexperia,BZX384-C2V4,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C2V4,0.0,Zener
D_BZX384-C2V7,D,2.7 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 2.7 V,Nexperia,BZX384-C2V7,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C2V7,0.0,Zener
D_BZX384-C3V0,D,3.0 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 3.0 V,Nexperia,BZX384-C3V0,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C3V0,0.0,Zener
D_BZX384-C3V3,D,3.3 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 3.3 V,Nexperia,BZX384-C3V3,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C3V3,0.0,Zener
D_BZX384-C3V6,D,3.6 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 3.6 V,Nexperia,BZX384-C3V6,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C3V6,0.0,Zener
D_BZX384-C3V9,D,3.9 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 3.9 V,Nexperia,BZX384-C3V9,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C3V9,0.0,Zener
D_BZX384-C4V3,D,4.3 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 4.3 V,Nexperia,BZX384-C4V3,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C4V3,0.0,Zener
D_BZX384-C4V7,D,4.7 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 4.7 V,Nexperia,BZX384-C4V7,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C4V7,0.0,Zener
D_BZX384-C5V1,D,5.1 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 5.1 V,Nexperia,BZX384-C5V1,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C5V1,0.0,Zener
D_BZX384-C5V6,D,5.6 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 5.6 V,Nexperia,BZX384-C5V6,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C5V6,0.0,Zener
D_BZX384-C6V2,D,6.2 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 6.2 V,Nexperia,BZX384-C6V2,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C6V2,0.0,Zener
D_BZX384-C6V8,D,6.8 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 6.8 V,Nexperia,BZX384-C6V8,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C6V8,0.0,Zener
D_BZX384-C7V5,D,7.5 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 7.5 V,Nexperia,BZX384-C7V5,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C7V5,0.0,Zener
D_BZX384-C8V2,D,8.2 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 8.2 V,Nexperia,BZX384-C8V2,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C8V2,0.0,Zener
D_BZX384-C9V1,D,9.1 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 9.1 V,Nexperia,BZX384-C9V1,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C9V1,0.0,Zener
D_BZX384-C10,D,10 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 10 V,Nexperia,BZX384-C10,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C10,0.0,Zener
D_BZX384-C11,D,11 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 11 V,Nexperia,BZX384-C11,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C11,0.0,Zener
D_BZX384-C12,D,12 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 12 V,Nexperia,BZX384-C12,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C12,0.0,Zener
D_BZX384-C13,D,13 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 13 V,Nexperia,BZX384-C13,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C13,0.0,Zener
D_BZX384-C15,D,15 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 15 V,Nexperia,BZX384-C15,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C15,0.0,Zener
D_BZX384-C16,D,16 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 16 V,Nexperia,BZX384-C16,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C16,0.0,Zener
D_BZX384-C18,D,18 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 18 V,Nexperia,BZX384-C18,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C18,0.0,Zener
D_BZX384-C20,D,20 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 20 V,Nexperia,BZX384-C20,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C20,0.0,Zener
D_BZX384-C22,D,22 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 22 V,Nexperia,BZX384-C22,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C22,0.0,Zener
